ā kā piàn	阿咖片
ēn dān xī tóng zhù shè yè	恩丹西酮注射液
ér gǎn tuì rè níng kē lì	兒感退熱寧顆粒
èr jiǎ fú lín zhù shè yè	二甲弗林注射液
èr jiǎ fú lín zhù shè yè	二甲氟林注射液
èr jiǎ shuāng guā cháng róng piàn	二甲雙胍腸溶片
èr jiǎ shuāng guā huǎn shì piàn	二甲雙胍緩釋片
èr lín suān guǒ táng nà piàn	二磷酸果糖鈉片
ěr lóng zuǒ cí nóng suō wán	耳聾左慈濃縮丸
èr mǔ níng sòu kǒu fú yè	二母寧嗽口服液
èr qiú bǐng chún zhù shè yè	二巰丙醇注射液
èr qiú dīng èr suān jiāo náng	二巰丁二酸膠囊
èr shí bā wèi bīng láng wán	二十八味檳榔丸
èr shí jiǔ wèi néng xiāo sàn	二十九味能消散
èr shí jiǔ wèi qiāng huó sàn	二十九味羌活散
èr shí liù wèi tōng jīng sàn	二十六味通經散
èr shí wèi ròu dòu kòu sàn	二十味肉豆蔻散
èr shí wèi ròu dòu kòu wán	二十味肉豆蔻丸
èr shí wèi shū gān jiāo náng	二十味疏肝膠囊
èr shí wǔ wèi ā wèi sàn	二十五味阿魏散
èr shí wǔ wèi bīng piàn sàn	二十五味冰片散
èr shí wǔ wèi dà tāng sàn	二十五味大湯散
èr shí wǔ wèi dà tāng wán	二十五味大湯丸
èr shí wǔ wèi er chá wán	二十五味兒茶丸
èr shí wǔ wèi fèi bìng sàn	二十五味肺病散
èr shí wǔ wèi fèi bìng wán	二十五味肺病丸
èr shí wǔ wèi guǐ jiù wán	二十五味鬼臼丸
èr shí wǔ wèi hú fèi sàn	二十五味狐肺散
èr shí wǔ wèi lù jiǎo wán	二十五味鹿角丸
èr shí wǔ wèi lǘ xuè wán	二十五味驢血丸
èr shí wǔ wèi mǎ bǎo wán	二十五味馬寶丸
èr shí wǔ wèi shān hú wán	二十五味珊瑚丸
èr shí wǔ wèi sōng shí wán	二十五味松石丸
èr shí wǔ wèi zhēn zhū wán	二十五味珍珠丸
èr shí wǔ wèi zhú huáng sàn	二十五味竺黃散
èr shū bǐng chún zhù shè yè	二疏丙醇注射液
èr shū dīng èr suān jiāo náng	二疏丁二酸膠囊
ér tóng bǎi fú níng róng yè	兒童百服嚀溶液
ér tóng qīng fèi kǒu fú yè	兒童清肺口服液
ér tóng qīng rè dǎo zhì wán	兒童清熱導滯丸
ér tóng qīng rè kǒu fú yè	兒童清熱口服液
èr wéi fū nán zuò tóng piàn	二維呋喃唑酮片
èr wéi gài lài ān suān piàn	二維鈣賴氨酸片
èr wéi pú quán nèi zhǐ piàn	二維葡醛內酯片
èr xiāng qì wù jì qì xiàng	二相氣霧劑氣相
èr xiù gān lù chún jiāo náng	二溴甘露醇膠囊
fǎ mò tì dīng fēn sǎn piàn	法莫替丁分散片
fǎ mò tì dīng huǎn shì piàn	法莫替丁緩釋片
fǎ mò tì dīng jǔ jué piàn	法莫替丁咀嚼片
fǎ mò tì dīng zhù shè yè	法莫替丁注射液
fǎn hú luó bo sù zhì jì	反胡蘿蔔素製劑
fàn yǐng pú àn zhù shè yè	泛影葡胺注射液
fàn yǐng suān nà zhù shè yè	泛影酸鈉注射液
fáng fēng tōng shèng dà mì wán	防風通聖大蜜丸
fáng fēng tōng shèng nóng suō wán	防風通聖濃縮丸
fáng fēng tōng shèng wán shuǐ wán	防風通聖丸水丸
fāng míng chái hú shū gān sàn	方名柴胡疏肝散
fǎng xì bāo nèi yè xíng yè	仿細胞內液型液
fǎng xì bāo wài yè xíng yè	仿細胞外液型液
fēi bǎo hé shuǐ liú kuò sàn	非飽和水流擴散
fēi bù bǐng chún ruǎn jiāo náng	非布丙醇軟膠囊
fēi jūn zhì xuán zhuǎn sè sàn	非均質旋轉色散
fēi luò dì píng huǎn shì piàn	非洛地平緩釋片
fēi nà gēn zhǐ ké táng jiāng	非那根止咳糖漿
fēi nà xióng àn fēn sǎn piàn	非那雄胺分散片
fēi nuò bèi tè fēn sǎn piàn	非諾貝特分散片
fēi nuò bèi tè jǔ jué piàn	非諾貝特咀嚼片
fēi nuò luò fēn gài jiāo náng	非諾洛芬鈣膠囊
fèi yán qīng rè kǒu fú yè	肺炎清熱口服液
fēi zhōu cì lǐ sù jiāo náng	非洲刺李素膠囊
fēn huáng yǐ àn zhù shè yè	酚磺乙胺注射液
fēn má měi mǐn hùn xuán yè	酚麻美敏混懸液
fēn má měi mǐn jǔ jué piàn	酚麻美敏咀嚼片
fēn má měi mǐn kǒu fú yè	酚麻美敏口服液
fēn tài ní tòu pí tiē jì	芬太尼透皮貼劑
fēn tuǒ lā míng fēn sǎn piàn	酚妥拉明分散片
fēn tuǒ lā míng zhù shè yè	酚妥拉明注射液
fēng hán gǎn mào níng kē lì	風寒感冒寧顆粒
fēng hán shuāng lí guǎi jiāo náng	風寒雙離拐膠囊
fēng lì fā diàn jī yè piàn	風力發電機葉片
fēng liǎo cháng wèi kāng hé jì	楓蓼腸胃康合劑
fēng liǎo cháng wèi kāng jiāo náng	楓蓼腸胃康膠囊
fēng liǎo cháng wèi kāng kē lì	楓蓼腸胃康顆粒
fēng shī gǔ tòng níng jiāo náng	風濕骨痛寧膠囊
fēng shī gǔ tòng wán shuǐ wán	風濕骨痛丸水丸
fēng wáng jiāng dòng gān hán piàn	蜂王漿凍乾含片
fēng wáng pái nǚ bǎo jiāo náng	蜂王牌女寶膠囊
fó shān rén shēn zài zào wán	佛山人參再造丸
fú bāo mì dìng zhù shè yè	氟胞嘧啶注射液
fú bǐ luò fēn huǎn shì piàn	氟比洛芬緩釋片
fù ěr shuǎng wài yòng jiāo náng	婦爾爽外用膠囊
fú fá tā tīng nà jiāo náng	氟伐他汀鈉膠囊
fù fāng ā běn dá zuò piàn	複方阿苯達唑片
fù fāng ā mǐ luò lì piàn	複方阿米洛利片
fù fāng ā mǐ sān qín piàn	複方阿米三嗪片
fù fāng ā sī pǐ lín piàn	複方阿司匹林片
fù fāng ài luó bǔ nǎo zhī	複方艾羅補腦汁
fù fāng ān běn dié dìng piàn	複方氨苯蝶啶片
fù fāng ān fēi nà lín piàn	複方氨非那林片
fù fāng ān fēn chuān xīn lián	複方氨酚穿心蓮
fù fāng ān fēn měi shā fēn	複方氨酚美沙芬
fù fāng ān fēn pú xīn piàn	複方氨酚葡鋅片
fù fāng ān fēn wán àn piàn	複方氨酚烷胺片
fù fāng ān fēn wán ān piàn	複方氨芬烷安片
fù fāng ān fēn wán ān piàn	複方氨酚烷氨片
fù fāng ān fēn wán jiāo náng	複方氨酚烷膠囊
fù fāng ān jī suān jiāo náng	複方氨基酸膠囊
fù fāng ān lín bā bǐ tuǒ	複方氨林巴比妥
fù fāng ān mǐn gǒu zǎi huā	複方氨敏狗仔花
fù fāng áo jiǎ ruǎn gān piàn	複方螯甲軟肝片
fù fāng bā dàn rén kē lì	複方巴旦仁顆粒
fù fāng bái tóu wēng jiāo náng	複方白頭翁膠囊
fù fāng bǎn lán gēn jiāo náng	複方板藍根膠囊
fù fāng bǎn lán gēn kē lì	複方板藍根顆粒
fù fāng bǎn lán gēn kē lì	複方板籃根顆粒
fù fāng běi wǔ wèi zǐ piàn	複方北五味子片
fù fāng běn jiǎ suān chá jì	複方苯甲酸搽劑
fù fāng běn jiǎ suān ruǎn gāo	複方苯甲酸軟膏
fù fāng běn jiǎ suān tú jì	複方苯甲酸塗劑
fù fāng běn xiāo nà mǐn piàn	複方苯硝那敏片
fù fāng biē jiǎ ruǎn gān piàn	複方鱉甲軟肝片
fù fāng bǐng gǔ àn jiāo náng	複方丙谷胺膠囊
fù fāng bò he dī bí yè	複方薄荷滴鼻液
fù fāng bò hé nǎo ruǎn gāo	複方薄荷腦軟膏
fù fāng bò he yóu dī bí	複方薄荷油滴鼻
fù fāng bō luó dàn bái méi	複方菠蘿蛋白酶
fù fāng bǔ gǔ zhī kē lì	複方補骨脂顆粒
fù fāng bù luò fēn níng jiāo	複方布洛芬凝膠
fù fāng cǎo shān hú hán piàn	複方草珊瑚含片
fù fāng cǎo yù méi hán piàn	複方草玉梅含片
fù fāng chá tóng huǎn shì piàn	複方茶酮緩釋片
fù fāng chóng cǎo kǒu fú yè	複方蟲草口服液
fù fāng chuān bèi jīng jiāo náng	複方川貝精膠囊
fù fāng chuí pén cǎo kē lì	複方垂盆草顆粒
fù fāng chuí pén cǎo táng jiāng	複方垂盆草糖漿
fù fāng cí èr chún tiē piàn	複方雌二醇貼片
fù fāng cì wǔ jiā kē lì	複方刺五加顆粒
fù fāng cì wǔ jiā táng jiāng	複方刺五加糖漿
fù fāng cù suān mián fēn piàn	複方醋酸棉酚片
fù fāng dà hóng páo zhǐ xuè	複方大紅袍止血
fù fāng dá kè níng shuāng jì	複方達克寧霜劑
fù fāng dà qīng yè hé jì	複方大青葉合劑
fù fāng dà qīng yè kē lì	複方大青葉顆粒
fù fāng dà qīng yè zhù shè	複方大青葉注射
fù fāng dà suàn yóu jiāo náng	複方大蒜油膠囊
fù fāng dān shēn kǒu fú yè	複方丹參口服液
fù fāng dān shēn pēn wù jì	複方丹參噴霧劑
fù fāng dān shēn piàn táng yī	複方丹參片糖衣
fù fāng dān shēn qì wù jì	複方丹參氣霧劑
fù fāng dān shēn ruǎn jiāo náng	複方丹參軟膠囊
fù fāng dān shēn táng yī piàn	複方丹參糖衣片
fù fāng dān shēn zhù shè yè	複方丹參注射液
fù fāng dǎn tōng piàn táng yī	複方膽通片糖衣
fù fāng dān zhì piàn táng yī	復方丹蛭片糖衣
fù fāng dāng guī yà tiě piàn	復方當歸亞鐵片
fù fāng dāng guī zhù shè yè	復方當歸注射液
fù fāng dì ēn fēn ruǎn gāo	複方地蒽酚軟膏
fù fāng dì fēn nuò zhǐ piàn	複方地芬諾酯片
fù fāng dī fēn nuò zhǐ piàn	複方滴芬諾酯片
fù fāng dì fú kǒu fú yè	複方地茯口服液
fù fāng dì huáng bǔ shèn jiǔ	複方地黃補腎酒
fù fāng dì sāi mǐ sōng rǔ	複方地塞米松乳
fù fāng dì sāi mǐ sōng ruǎn	複方地塞米松軟
fù fāng diān qié bì měi piàn	複方顛茄鉍鎂片
fù fāng diān qié kǒu fú yè	複方顛茄口服液
fù fāng dīng xiāng kāi wèi tiē	複方丁香開胃貼
fù fāng dīng xiāng luó lè yóu	複方丁香羅勒油
fù fāng dōng líng cǎo hán piàn	複方冬凌草含片
fù fāng dù zhòng qiáng yāo jiǔ	復方杜仲強腰酒
fù fāng duō wéi yuán sù piàn	複方多維元素片
fù fāng ē jiāo bǔ xuè gāo	復方阿膠補血膏
fù fāng èr jiǎ jī guī yóu	複方二甲基硅油
fù fāng fēn kā wěi má jiāo	複方酚咖僞麻膠
fù fāng fèng dǎn kǒu fú yè	複方鳳膽口服液
fù fāng fēng shī níng jiāo náng	復方風濕寧膠囊
fù fāng fēng wáng jīng jiāo náng	複方蜂王精膠囊
fù fāng fū dì dī bí yè	複方呋地滴鼻液
fù fāng fú ěr kě dìng kǒu	複方福爾可定口
fù fāng fú mǐ sōng ruǎn gāo	複方氟米松軟膏
fù fāng fū nán xī lín sàn	複方呋喃西林散
fù fāng fú niào mì dìng piàn	複方氟尿嘧啶片
fù fāng fú róng pào téng shuān	複方芙蓉泡騰栓
fù fāng gān cǎo kǒu fú róng	復方甘草口服溶
fù fāng gān cǎo kǒu fú yè	復方甘草口服液
fù fāng gān cǎo lǚ měi piàn	復方甘草鋁鎂片
fù fāng gān cǎo suān gān piàn	復方甘草酸苷片
fù fāng gān cǎo xì xīn tāng	復方甘草細辛湯
fù fāng gān jìn gāo jiāo náng	複方肝浸膏膠囊
fù fāng gān jìn gāo táng jiāng	複方肝浸膏糖漿
fù fāng gǎn mào líng jiāo náng	復方感冒靈膠囊
fù fāng gǎn mào líng kē lì	復方感冒靈顆粒
fù fāng gān shuǐ jiě wù piàn	複方肝水解物片
fù fāng gān sù nà niào náng	複方肝素鈉尿囊
fù fāng gān yóu zhù shè yè	復方甘油注射液
fù fāng gé jiè kǒu fú yè	復方蛤蚧口服液
fù fāng gōng yīng piàn táng yī	復方公英片糖衣
fù fāng gōng yīng táng yī piàn	復方公英糖衣片
fù fāng gǒu qǐ zǐ kē lì	複方枸杞子顆粒
fù fāng gǔ tài zhù shè yè	復方骨肽注射液
fù fāng gǔ xiān àn kē lì	複方谷酰胺顆粒
fù fāng guā zǐ jīn hán piàn	複方瓜子金含片
fù fāng guā zǐ jīn kē lì	複方瓜子金顆粒
fù fāng há qīng zhù shè yè	復方蛤青注射液
fù fāng hǎi lóng kǒu fú yè	複方海龍口服液
fù fāng hǎi mǎ zhuī fēng yóu	複方海馬追風油
fù fāng hēi yǐ jiàn shèn jiǔ	複方黑蟻健腎酒
fù fāng hóng dòu shān jiāo náng	複方紅豆杉膠囊
fù fāng hóng téng guàn cháng yè	複方紅藤灌腸液
fù fāng hǔ zhàng ān mǐn piàn	復方虎杖氨敏片
fù fāng hǔ zhàng shāo shāng yóu	復方虎杖燒傷油
fù fāng huán bǐng yùn tóng piàn	複方環丙孕酮片
fù fāng huán lín xiān àn piàn	複方環磷酰胺片
fù fāng huáng àn jiǎ è zuò	復方磺胺甲噁唑
fù fāng huáng àn jiǎ kē lì	復方磺胺甲顆粒
fù fāng huáng àn jiǎ zuò piàn	復方磺胺甲唑片
fù fāng huáng àn mì dìng piàn	復方磺胺嘧啶片
fù fāng huáng àn mì dìng sàn	復方磺胺嘧啶散
fù fāng huáng àn mì dìng xīn	復方磺胺嘧啶鋅
fù fāng huáng àn yì è zuò	復方磺胺異噁唑
fù fāng huáng qí kǒu fú yè	復方黃芪口服液
fù fāng huó nǎo shū jiāo náng	複方活腦舒膠囊
fù fāng jī gǔ cǎo jiāo náng	複方雞骨草膠囊
fù fāng jí xiáng cǎo hán piàn	複方吉祥草含片
fù fāng jiǎ běn mī zuò piàn	複方甲苯咪唑片
fù fāng jiǎ dì yùn tóng piàn	複方甲地孕酮片
fù fāng jiǎ jī xiān wéi sù	複方甲基纖維素
fù fāng jiǎ má kǒu fú yè	復方甲麻口服液
fù fāng jiǎ xiāo zuò rǔ gāo	複方甲硝唑乳膏
fù fāng jiǎ yǎng nà míng jiāo	複方甲氧那明膠
fù fāng jié gěng zhǐ ké piàn	複方桔梗止咳片
fù fāng jīn qián cǎo kē lì	複方金錢草顆粒
fù fāng jīn qián cǎo qīng rè	複方金錢草清熱
fù fāng jīn yín huā chōng jì	複方金銀花沖劑
fù fāng jīn yín huā kē lì	複方金銀花顆粒
fù fāng jīng jiè xūn xǐ jì	複方荊芥熏洗劑
fù fāng jiù bì yīng jiāo náng	複方救必應膠囊
fù fāng kǎ bǐ duō bā piàn	複方卡比多巴片
fù fāng kǎ lì zī rán dīng	複方卡力孜然酊
fù fāng kǎ tuō pǔ lì piàn	複方卡托普利片
fù fāng kè méi zuò rǔ gāo	複方克黴唑乳膏
fù fāng kè méi zuò ruǎn gāo	複方克黴唑軟膏
fù fāng kǒu fú bì yùn yào	複方口服避孕藥
fù fāng kǒu qiāng xiāo yán mó	複方口腔消炎膜
fù fāng kǔ mù xiāo yán piàn	複方苦木消炎片
fù fāng kǔ shēn cháng yán kāng	複方苦參腸炎康
fù fāng kǔ shēn zhù shè yè	複方苦參注射液
fù fāng kuí níng zhù shè yè	複方喹寧注射液
fù fāng kuí níng zhù shè yè	複方奎寧注射液
fù fāng lè mǎ huí kē lì	複方勒馬回顆粒
fù fāng léi ní tì dīng piàn	複方雷尼替丁片
fù fāng lì duō kǎ yīn rǔ	複方利多卡因乳
fù fāng lì fú píng jiāo náng	複方利福平膠囊
fù fāng lí zhī rùn fèi chá	複方梨汁潤肺茶
fù fāng lián běn shuāng zhǐ piàn	複方聯苯雙酯片
fù fāng lián xīn kǒu fú yè	複方蓮芯口服液
fù fāng liǎng miàn zhēn hán piàn	複方兩面針含片
fù fāng lín méi sù jiāo náng	複方磷黴素膠囊
fù fāng lín suān pài kuí piàn	複方磷酸哌喹片
fù fāng lín suān qīng nà piàn	複方磷酸氫鈉片
fù fāng líng jiǎo jiàng yā piàn	複方羚角降壓片
fù fāng liú suān yà tiě piàn	複方硫酸亞鐵片
fù fāng liǔ zuò qì wù jì	複方柳唑氣霧劑
fù fāng lóng nǎo zhāng nǎo yóu	複方龍腦樟腦油
fù fāng lú gān shí xǐ jì	複方爐甘石洗劑
fù fāng lú gān shí yǎn gāo	複方爐甘石眼膏
fù fāng lú sǔn kǒu fú yè	複方蘆筍口服液
fù fāng lù xiān cǎo kē lì	複方鹿仙草顆粒
fù fāng luó bù má chōng jì	複方羅布麻沖劑
fù fāng luó bù má kē lì	複方羅布麻顆粒
fù fāng luó bù má piàn jì	複方羅布麻片劑
fù fāng luó hàn guǒ hán piàn	複方羅漢果含片
fù fāng luó hàn guǒ zhǐ ké	複方羅漢果止咳
fù fāng lǜ jǐ dìng pēn jì	複方氯己定噴劑
fù fāng lǜ méi sù xǐ jì	複方氯黴素洗劑
fù fāng lǚ suān bì jiāo náng	複方鋁酸鉍膠囊
fù fāng lǜ zuò shā zōng piàn	複方氯唑沙宗片
fù fāng má huáng pēn bí sàn	複方麻黃噴鼻散
fù fāng mǎ qí tōng jiāo náng	複方馬其通膠囊
fù fāng mǎ yǐ zhuàng gǔ jiǔ	複方螞蟻壯骨酒
fù fāng mǎn shān bái kē lì	複方滿山白顆粒
fù fāng mǎn shān bái táng jiāng	複方滿山白糖漿
fù fāng mǎn shān hóng jiāo náng	複方滿山紅膠囊
fù fāng mǎn shān hóng táng jiāng	複方滿山紅糖漿
fù fāng màn tuó luó yào shuǐ	複方曼陀羅藥水
fù fāng měi shā fēn jiāo náng	複方美沙芬膠囊
fù fāng mǐ fēi sī tóng piàn	複方米非司酮片
fù fāng mī kāng zuò ruǎn gāo	複方咪康唑軟膏
fù fāng mù jī kǒu fú yè	複方木雞口服液
fù fāng mù xiāng lǚ měi piàn	複方木香鋁鎂片
fù fāng nán bǎn lán gēn piàn	複方南板藍根片
fù fāng nán guā yǎng yīn sàn	複方南瓜養陰散
fù fāng nán xīng zhǐ tòng gāo	複方南星止痛膏
fù fāng ní ěr cí chún piàn	複方尼爾雌醇片
fù fāng níng rǔ méi jiāo náng	複方凝乳酶膠囊
fù fāng niú huáng qīng wèi wán	複方牛黃清胃丸
fù fāng niú huáng suān jiāo náng	複方牛磺酸膠囊
fù fāng pēi gān tiě ǎn piàn	複方胚肝鐵銨片
fù fāng péng shā hán shù yè	複方硼砂含漱液
fù fāng péng shā shù kǒu piàn	複方硼砂漱口片
fù fāng piàn zǎi huáng ruǎn gāo	複方片仔癀軟膏
fù fāng píng bèi kǒu fú yè	複方平貝口服液
fù fāng pú gōng yīng zhù shè	複方蒲公英注射
fù fāng pú qín piàn táng yī	複方蒲芩片糖衣
fù fāng pú qín táng yī piàn	複方蒲芩糖衣片
fù fāng qì guǎn yán jiāo náng	複方氣管炎膠囊
fù fāng qī yè zào gān nà	複方七葉皂苷鈉
fù fāng qiǎng jiǎ xiāng dòu sù	複方羥甲香豆素
fù fāng qiáng wēi hóng jǐng tiān	複方薔薇紅景天
fù fāng qín lán kǒu fú yè	複方芩蘭口服液
fù fāng qìng dà méi sù mó	複方慶大黴素膜
fù fāng qīng hāo ān nǎi jìn	複方青蒿安乃近
fù fāng qīng hāo pēn wù jì	複方青蒿噴霧劑
fù fāng qīng yǎng huà lǚ piàn	複方氫氧化鋁片
fù fāng qǔ tài zhù shè yè	複方曲肽注射液
fù fāng quē nuò yùn tóng piàn	複方炔諾孕酮片
fù fāng ruǎn féi zào chá jì	複方軟肥皂搽劑
fù fāng sān qī bǔ xuè piàn	複方三七補血片
fù fāng sān qī kǒu fú yè	複方三七口服液
fù fāng sān qín lú dīng piàn	複方三嗪蘆丁片
fù fāng sān yè xiāng chá cài	複方三葉香茶菜
fù fāng sāng jú gǎn mào piàn	複方桑菊感冒片
fù fāng sāng shèn kǒu fú yè	複方桑椹口服液
fù fāng shā jí zǐ yóu shuān	複方沙棘籽油栓
fù fāng shé chuáng zi xǐ jì	複方蛇床子洗劑
fù fāng shé dǎn chén pí mò	複方蛇膽陳皮末
fù fāng shé dǎn chuān bèi mò	複方蛇膽川貝末
fù fāng shé dǎn chuān bèi sàn	複方蛇膽川貝散
fù fāng shè xiāng cǎo fēn dīng	複方麝香草酚酊
fù fāng shè xiāng cǎo fēn sàn	複方麝香草酚散
fù fāng shè xiāng zhù shè yè	複方麝香注射液
fù fāng shé yóu tàng shāng gāo	複方蛇油燙傷膏
fú fāng shēn qí kǒu fú yè	扶芳參芪口服液
fù fāng shēn qí wéi jiāo náng	複方參芪維膠囊
fù fāng shèn yán piàn táng yī	複方腎炎片糖衣
fù fāng shí hú piàn táng yī	複方石斛片糖衣
fù fāng shǒu wū dì huáng wán	複方首烏地黃丸
fù fāng shǒu wū kǒu fú yè	複方首烏口服液
fù fāng shuāng huā jǔ jué piàn	複方雙花咀嚼片
fù fāng shuāng huā kǒu fú yè	複方雙花口服液
fù fāng shuāng huā téng zhǐ yǎng	複方雙花藤止癢
fù fāng shuāng jīn zhì chuāng gāo	複方雙金痔瘡膏
fù fāng shuāng jǐng qū qín piàn	複方雙肼屈嗪片
fù fāng shuāng qín lì xuè píng	複方雙嗪利血平
fù fāng shuāng quē shī tàn zhǐ	複方雙炔失碳酯
fù fāng shuǐ yáng suān chá jì	複方水楊酸搽劑
fù fāng shuǐ yáng suān ruǎn gāo	複方水楊酸軟膏
fù fāng sì qín lì xuè píng	複方四嗪利血平
fù fāng sì wéi nǚ zhēn zǐ	複方四維女貞子
fù fāng sì wéi yà tiě sàn	複方四維亞鐵散
fù fāng sī yà dàn shēng fà	複方斯亞旦生髮
fù fāng sōng chún nà mǐn piàn	複方松醇那敏片
fù fāng suǒ yáng kǒu fú yè	複方鎖陽口服液
fù fāng tài zi shēn kē lì	複方太子參顆粒
fù fāng tài zi shēn zhǐ ké	複方太子參止咳
